movie_id,title,tags
15487,The Greatest Game Ever Played,greatest game ever play drama famili sport shia labeouf stephen dillan josh flitter peter firth bill paxton biopic 20 year old franci ouimet defeat golf idol 1900 us open champion harri vardon
22825,The Box,box thriller scienc fiction experi homicid key sacrific research test decis polic control stalker murder alien gift conspiraci money scientist violenc button stranger box cameron diaz jame marsden frank langella michael zegen richard kelli norma arthur lewi suburban coupl young child receiv simpl wooden box gift bear fatal irrevoc consequ mysteri stranger deliv messag box promis bestow upon owner 1 million press button howev press button simultan caus death anoth human somewher world someon know 24 hour box possess norma arthur find cross hair startl moral dilemma must face true natur human
11152,The Ruins,ruin drama horror maya civil carnivor plant cancún ruin shawn ashmor jonathan tucker jena malon laura ramsey carter smith group friend whose leisur mexican holiday take turn wors along fellow tourist embark remot archaeolog dig jungl someth evil live among ruin
1831,The Next Best Thing,next best thing comedi gay parent kid relationship custodi battl flush yoga singl best friend los angel singl father co-par madonna rupert everett benjamin bratt malcolm stumpf john schlesing comedi drama best friend one straight woman abbi gay man robert decid child togeth five year later abbi fall love straight man want move away robert littl boy sam nasti custodi battl ensu
43931,My Soul to Take,soul take drama horror mysteri thriller soul serial killer slasher teenag 3d max thieriot john magaro denzel whitak zena grey wes craven serial killer return hometown stalk seven children share birthday date alleg put rest
10591,The Girl Next Door,girl next door comedi porn actor pornograph video high school school parti blond girl next door emil hirsch elisha cuthbert timothi olyph jame remar luke greenfield except ambiti high schooler matthew aspir career polit fall love gorgeous 19 year old neighbor daniell matthew bright futur jeopard find daniell porn star daniell past catch matthew love forc evalu goal
10861,Maximum Risk,maximum risk action adventur thriller mistak in person die and death twin brother russian mafia jean-claud van damm natasha henstridg jean-hugu anglad zach grenier ringo lam policeman take twin brother place inherit problem beauti girlfriend forc kickbox way franc u back play footsi fbi russian mafia muscl badg policeman must find answer tough question none harder heck accordian player sauna
12770,Stealing Harvard,steal harvard action comedi drama robberi fool studi hous uncl independ film money jason lee tom green lesli mann denni farina bruce mcculloch john girlfriend vow marri save 30 000 dream hous minut achiev financi goal john find niec accept harvard remind promis pay tuition near 30 000 john friend duff convinc turn petti crime make payment duff hare brain scheme spin quick control
276907,Legend,legend crime thriller biographi base on true stori gangster twin tom hardi emili brown christoph eccleston david thewli brian helgeland suav charm volatil reggi kray unstabl twin brother ronni start leav mark london underworld 1960s use violenc get want sibl orchestr robberi murder run nightclub protect racket polic detect leonard nipper read hot heel brother continu rapid rise power achiev tabloid notorieti
10074,Hot Rod,hot rod action comedi stuntman step father swim pool aftercreditssting andi samberg isla fisher bill hader sissi spacek akiva schaffer rod kimbal perform stunt way life even though rather accid prone poor rod cannot even get respect stepfath frank beat week spar match frank fall ill rod devis outrag stunt yet rais money frank oper rod kick frank butt
65055,Shark Night,shark night horror thriller shark attack louisiana dirti cop shark aftercreditssting sara paxton chris carmack joel david moor chris zylka david r. elli weekend lake hous louisiana gulf turn nightmar seven vacation subject fresh water shark attack
10397,Angela's Ashes,angela ash drama emigr irish-american hunger social depriv famili famin alcohol brooklyn new york citi emili watson robert carlyl joe breen michael legg alan parker base best sell autobiographi irish expat frank mccourt angela ash follow experi young franki famili tri odd escap poverti endem slum pre war limerick film open famili brooklyn follow death one franki sibl return home find situat even wors prejudic franki northern irish father make search employ republ difficult despit fought ira find money spend money drink
200505,Draft Day,draft day drama sport duringcreditssting kevin costner jennif garner tom well sam elliott ivan reitman nfl draft general manag sonni weaver opportun rebuild team trade number one pick must decid will sacrific life chang day hundr young men nfl dream
11954,Lifeforce,lifeforc fantasi horror scienc fiction thriller space marin vampir fli saucer comet alien halley comet steve railsback peter firth frank finlay mathilda may tobe hooper space shuttl mission investig halley comet bring back malevol race space vampir transform london popul zombi survivor expedit british author attempt captur mysteri beauti alien woman appear respons
60309,The Conspirator,conspir crime drama histori presid histori conspiraci lawyer trial board hous militari tribun histor union privat club evan rachel wood jame mcavoy kevin kline robin wright robert redford mari surratt lone femal charg co conspir assassin trial abraham lincoln whole nation turn forc reli reluct lawyer uncov truth save life
9787,Lords of Dogtown,lord dogtown drama skateboard success independ film woman director emil hirsch victor rasuk rebecca de mornay john robinson catherin hardwick film follow surf skateboard trend origin venic california 1970s
293646,The 33,33 drama histori mine chile base on true stori surviv woman director mine accid antonio bandera rodrigo santoro juliett binoch jame brolin patricia riggen base true stori collaps mine san jose chile left 33 miner isol underground 69 day
6978,Big Trouble in Little China,big troubl littl china action adventur comedi fantasi kung fu chinatown magic mysteri kurt russel kim cattral denni dun jame hong john carpent trucker jack burton agre take friend wang chi pick fiance airport never expect get involv supernatur battl good evil wang fiance emerald green eye make perfect target immort sorcer lo pan three invinc croni lo pan must marri girl green eye regain physic form
133698,Fly Me to the Moon,fli moon comedi romanc dian kruger dani boon alic pol robert plagnol pascal chaumeil success woman love tri break famili curs everi first marriag end divorc dash alter random stranger marri boyfriend
59440,Warrior,warrior action drama bank train beat mix martial art teacher muscleman combat alcohol gym exercis tom hardi jennif morrison nick nolt joel edgerton gavin o'connor inspir stori estrang famili find redempt unlikeliest place mma ring tommi riordan tom hardi ex marin tragic past return home enlist father nick nolt recov alcohol former wrestl coach train sparta biggest mma tournament ever held tommi underdog brother brendan joel edgerton fight way tournament two brother must final confront forc pull apart ensu gut wrench soul stir unforgett battl live
1770,Michael Collins,michael collin drama thriller civil war fight presidenti elect freedom fighter chines civil war ireland liam neeson aidan quinn stephen rea alan rickman neil jordan michael collin play crucial role establish irish free state 1920s becom vilifi hope creat complet independ irish republ
10655,Gettysburg,gettysburg war drama histori civil war independ troop armi battl union soldier confeder soldier american civil war jeff daniel tom bereng martin sheen sam elliott ronald f. maxwel summer 1863 confederaci push north pennsylvania union divis converg face two great armi clash gettysburg site theolog school three day legendari action littl round top pickett charg fate one nation indivis hang balanc
8988,Stop-Loss,stop loss drama war post traumat stress  disord iraq war veteran u.s. soldier woman director ryan phillipp abbi cornish joseph gordon-levitt chan tatum kimber peirc veteran soldier return complet tour duti iraq find life turn upsid arbitrarili order return field duti armi
15992,Abandon,abandon drama mysteri thriller alcohol detect dancer nightmar colleg job parti elit suspens drug boyfriend thesi pressur kati holm benjamin bratt charli hunnam zooey deschanel stephen gaghan psycholog thriller senior one america prestigi univers enorm pressur complet thesi earn top job one world competit consult firm kati still cope sudden unexplain disappear first love two year prior investig continu kati forc choos past passion new possibl even new fact uncov
17707,Brokedown Palace,brokedown palac drama thriller holiday prison thailand drug injustic clair dane kate beckinsal bill pullman jacquelin kim jonathan kaplan best friend alic darlen take trip thailand graduat high school thailand meet captiv australian man call nick park darlen particular smitten nick convinc alic take nick offer treat two amount day trip hong kong airport girl seiz polic shock discov one bag contain heroin
77883,The Possession,possess horror thriller jeffrey dean morgan natasha cali madison davenport kyra sedgwick ole borned young girl buy antiqu box yard sale unawar insid collect live malici ancient spirit girl father team ex wife find way end curs upon child
40001,Mrs. Winterbourne,mrs winterbourn comedi romanc drama role revers mistaken ident train wreck shirley maclain ricki lake brendan fraser jane krakowski richard benjamin conni doyl eighteen pregnant boyfriend kick accidentali end train meet hugh winterbourn wife patricia pregnant train wreck wake hosptial find assum patricia hugh mother take fall love hugh brother bill think everyth go way ex boyfriend show
64639,Straw Dogs,straw dog drama thriller southern usa rape bar wife husband relationship barn machismo rifl home invas jame marsden kate bosworth alexand skarsgård domin purcel rod luri l screenwrit david sumner reloc wife ami hometown deep south tension build brew conflict local becom threat
9903,The Hoax,hoax comedi drama fli 1970s fals ident biographi richard gere alfr molina marcia gay harden hope davi lass hallström would caus fantast media frenzi clifford irv sell bogus biographi howard hugh premier publish hous earli 1970s
21338,Stone Cold,stone cold action crime thriller undercov fbi biker cop motorcycl gang brian bosworth lanc henriksen william forsyth arabella holzbog craig r. baxley joe huff brian bosworth tough loner cop flair infiltr danger biker gang fbi blackmail joe undercov oper entail infiltr brotherhood power mississippi biker gang link murder govern offici well deal drug mafia
20766,The Road,road adventur drama post-apocalypt dystopia patern duringcreditssting viggo mortensen kodi smit-mcphe charliz theron robert duval john hillcoat father son walk alon burn america noth move ravag landscap save ash wind water cold enough crack stone snow fall gray sky dark destin warmer south although know anyth await
24264,Sheena,sheena action adventur comedi fantasi scienc fiction africa mercenari adventur femal hero jungl girl tanya robert ted wass donovan scott elizabeth of toro john guillermin sheena white parent kill safari rais mystic witch woman african tribe foster mother frame murder polit leader sheena newsman vic casey forc flee pursu mercenari hire real killer hope assum power sheena abil talk anim knowledg jungl lore give chanc high tech weapon mercenari
19803,Underclassman,underclassman action comedi polic high school undercov cop nick cannon roselyn sánchez shawn ashmor cheech marin marco siega young detect goe undercov elit privat school destroy intern stolen car ring
20309,Say It Isn't So,say comedi romanc chris klein heather graham orlando jone salli field j.b. roger boy meet girl boy fall love wild non stop sex girl boy lose girl discov brother sister learn victim ultim case mistaken ident lovesick young man everyon still think taboo thrill must race across countri stop marri anoth man
9912,The World's Fastest Indian,world fastest indian drama new zealand utah life dream independ film motorcycl motorcycl race trailer mortgag anthoni hopkin iain rea tessa mitchel aaron murphi roger donaldson life stori new zealand burt munro spent year build 1920 indian motorcycl bike help set land speed world record utah bonnevill salt flat 1967
9067,Tank Girl,tank girl action comedi fantasi scienc fiction destroy dystopia reincarn desert artial art woman director lori petti ice-t naomi watt malcolm mcdowel rachel talalay base british cult comic strip tank ride anti heroin fight mega corpor control world water suppli
27360,King's Ransom,king ransom comedi crime caper action anthoni anderson jay mohr kellita smith brook d'orsay jeffrey w. byrd hope foil gold dig wife plan loathsom businessman arrang kidnap realiz plenti peopl interest wealth well
8338,Blindness,blind drama mysteri scienc fiction thriller fight blind and impair vision asylum leader societi eye specialist upris doomsday plagu juliann moor mark ruffalo alic braga gael garcía bernal fernando meirell sudden plagu blind devast citi small group afflict band togeth triumphant overcom horrif condit impos quarantin
168705,BloodRayne,bloodrayn action adventur fantasi horror vampir vampir hunter base on video game romania kristanna loken ben kingsley michell rodriguez michael madsen uwe boll eighteenth centuri romania rayn dhampir half human half vampir prone fit blind blood rage saddl compunct human strive aveng mother rape father kagan king vampir two vampir hunter sebastian vladimir brimston societi persuad join caus
72113,Carnage,carnag comedi drama flat mobil phone hamster insult dark comedi writer tulip meet puke pant liber kate winslet jodi foster christoph waltz john c. reilli roman polanski 11 year old zachari cowan strike classmat across face stick argument victim parent invit zachari parent brooklyn apart deal incid civil manner
9729,Where the Truth Lies,truth lie drama mysteri thriller sex journalist journal 1970s entertain one-night stand extramarit affair sex parti kevin bacon colin firth alison lohman david hayman atom egoyan ambiti report probe reason behind sudden split 1950s comedi team
94352,Cirque du Soleil: Worlds Away,cirqu du soleil world away fantasi famili clown music mime cirqu du soleil carni aerialist erica linz igor zaripov matt gilland jason berrent andrew adamson origin stori featur perform cirqu du soleil young woman entranc aerialist fall dreamlik world cirqu du soleil separ travel differ tent world tri find
22256,Without Limits,without limit drama run olymp game sport athlet billi crudup donald sutherland monica potter jeremi sisto robert town film follow life famous 1970s runner steve prefontain youth day oregon univers oregon work legendari coach bill bowerman later olymp munich earli death 24 car crash
12404,Me and Orson Welles,orson well comedi drama romanc new york base on novel histor figur theater 1930s zac efron clair dane christian mckay imogen poot richard linklat new york 1937 teenag hire star orson well product julius caesar becom attract career driven product assist
152742,The Best Offer,best offer drama romanc crime mysteri paint auction confid game fine art honey pot geoffrey rush jim sturgess sylvia hoek donald sutherland giusepp tornator virgil oldman world renown antiqu expert auction eccentr genius lead solitari life go extrem length keep distanc messi human relationship appoint beauti emot damag clair overse valuat sale famili priceless art collect virgil allow form attach soon engulf passion rock bland exist core
11699,The Bad Lieutenant: Port of Call - New Orleans,bad lieuten port call new orlean drama crime polic brutal organ crime policeman illeg drug murder investig corrupt cop nicola cage eva mend val kilmer fairuza balk werner herzog terrenc mcdonagh new orlean polic sergeant start good cop receiv medal promot lieuten heroism hurrican katrina heroic act mcdonagh injur back later becom addict prescript pain medic mcdonagh find involv drug dealer suspect murder famili african immigr
49953,A Turtle's Tale: Sammy's Adventures,turtl tale sammi adventur anim famili global warm sea turtl 3d yuri lowenth gemma arterton isabell fuhrman melani griffith ben stassen sea turtl hatch 1959 spend next 50 year travel world chang global warm born baja california beach 1959 new hatchl sammi must fellow newborn sea turtl race across beach ocean captur seagul crab thus begin sammi incred fifti year ocean journey along way meet best friend fellow turtl name ray overcom obstacl natur man made tri fulfil dream travel around world throughout voyag sammi never forget shelli turtl save first day love passion afar base actual trajectori sea turtl life film illustr danger human pose speci surviv film combin entertain import environment messag
48034,Little White Lies,littl white lie comedi drama american footbal countri hous motorboat male femal relationship thirti someth beach hous organ food weasel group of friend reprimand declar of love parent child relationship text low tide forc interrupt vacat osteopath lovesick françoi cluzet marion cotillard benoît magimel gill lellouch guillaum canet despit traumat event group friend decid go ahead annual beach vacat relationship convict sens guilt friendship sore test final forc littl white lie tell
39845,Love Ranch,love ranch drama independ film helen mirren joe pesci sergio peris-mencheta gina gershon taylor hackford stori coupl start first legal brothel nevada boxer piec
25353,The True Story of Puss 'n Boots,true stori puss n boot famili adventur anim cat surreal cartoon cat jérôme deschamp yoland moreau louis wallon arthur deschamp jérôme deschamp pascal hérold macha makeïeff free adapt charl perrault famous puss n boot true stori puss n boot stori young old first time cinema screen
36696,Space Dogs,space dog famili anim russia space mission space outer space dog anna bolshova evgeni mironov sergey garmash aleksandr bashirov inna evlannikova svyatoslav ushakov belka amaz fli dog unexpect hurdl street moscow rocket malfunct one circus routin fortun crash lead meet streetwis dog name strelka irredeem rat friend venya togeth amus friend found along way three find space program train center get sent away rocket leav planet earth
109091,The Counselor,counselor thriller crime drama poetri lawyer drug smuggl drug traffick red dress michael fassbend cameron diaz javier bardem goran visnjic ridley scott rich success lawyer name counselor get marri fiancé soon meet middl man known westray tell drug traffick plan taken horribl twist must protect soon bride lover truth drug busi uncov target becom chosen
38543,Ironclad,ironclad romanc adventur action histori ambush hero fight castl battlefield duel king order of the templar jame purefoy kate mara jason flemyng paul giamatti jonathan english year 1215 rebel baron england forc despis king john put royal seal magna carta semin document upheld right free men yet within month pledg great charter king reneg word assembl mercenari armi south coast england intent bring baron countri back tyrann rule bar way stood mighti rochest castl place would becom symbol rebel moment struggl justic freedom
33157,Waterloo,waterloo histori action drama biographi napoleon bonapart waterloo rod steiger christoph plummer orson well jack hawkin sergey bondarchuk defeat franc imprison napoleon elba end two decad war europ shock find napoleon escap caus french armi defect king back best british general duke wellington beat napolean best general spain portug must beat napoleon anglo alli armi
290864,Kung Fu Jungle,kung fu jungl crime action thriller martial art kung fu serial killer donni yen charli yeung wang baoqiang bai bing teddi chan martial art instructor work polic academi get imprison kill man accid vicious killer start target martial art master instructor offer help polic return freedom
242166,Red Sky,red sky action thriller love triangl middl east fight kidnap missil pilot honor betray mission conspiraci attack explos combat jet militari rogu squad wmd dog fight cam gigandet rachael leigh cook shane west bill pullman mario van peebl disgrac top gun fighter pilot butch master lead rogu squad recoveri wmd master must navig fractur friendship love triangl must take sky reclaim militari person honor
859,Dangerous Liaisons,danger liaison drama romanc lovesick sexual cheat cynic ladykil fiancé arrang marriag passion seduct love letter boredom court life french revolut lover plan prais gender role glenn close john malkovich michell pfeiffer swoosi kurtz stephen frear danger liaison film base novel name choderlo de laclo set 18th centuri franc marquis de merteuil ask ex lover vicomt de valmont seduc futur wife anoth ex lover return one last night yet thing go plan love triangl drama
83770,On the Road,road adventur drama base on novel cemeteri narrat nuditi funer song friendship road trip marijuana snow cigarett smoke writer photograph on the road sex scene typewrit voic over suicid thought road movi denver colorado kerouac garrett hedlund sam riley kristen stewart ami adam walter sall dean sal portrait beat generat search result fast pace energet roller coaster ride high low throughout u
168,Star Trek IV: The Voyage Home,star trek iv voyag home scienc fiction adventur save the world san francisco uss enterprise-a time travel whale marin biologist vulcan space opera william shatner leonard nimoy deforest kelley jame doohan leonard nimoy fugit feder dare rescu spock doom genesi planet admir kirk william shatner crew begin journey home face justic action near earth find merci mysteri alien presenc whose signal slowli destroy planet desper attempt answer call probe kirk crew race back late twentieth centuri howev soon find world knew alien anyth encount far reach galaxi
1246,Rocky Balboa,rocki balboa drama philadelphia transport fight love of one life public boxer grave tombston tv station box match comeback train restaur owner world champion challeng virtual fight defeat victori cancer over-the-hil fighter sylvest stallon burt young milo ventimiglia geraldin hugh sylvest stallon lose high public virtual box match ex champ rocki balboa reign heavyweight titlehold mason dixon retali challeng rocki nation televis 10 round exhibit bout surpris son friend rocki agre come retir face oppon faster stronger thirti year junior
4233,Scream 2,scream 2 horror mysteri film festiv slaughter slasher david arquett neve campbel courteney cox sarah michell gellar wes craven two year terrifi event occur woodsboro sidney attend windsor colleg cincinnati gale weather best sell book sidney life made major motion pictur two colleg student kill theatr watch new film stab sidney know deep histori repeat
174751,Jane Got a Gun,jane got gun action drama western natali portman joel edgerton ewan mcgregor noah emmerich gavin o'connor outlaw husband return home shot eight bullet bare aliv jane reluct reach ex lover seen ten year help defend farm time come husband gang eventu track finish job
184098,Think Like a Man Too,think like man comedi romanc adam brodi michael eali jerri ferrara meagan good tim stori coupl back wed las vega plan romant weekend go awri various misadventur get compromis situat threaten derail big event
2069,The Whole Nine Yards,whole nine yard comedi crime bounti gangster boss montreal gangster dentist hoodlum bruce willi matthew perri rosanna arquett michael clark duncan jonathan lynn mobster name jimmi tulip agre cooper fbi investig order stay prison reloc author life suburban anonym part wit protect program long coupl new neighbor figur true ident come knock see one hit suburban style
1788,Footloose,footloos drama famili music romanc danc dancer danc music danc teacher kevin bacon john lithgow diann wiest chris penn herbert ross teenag ren famili move big citi chicago small town west real case cultur shock
11635,Old School,old school comedi sex doll streak mouth to mouth resuscit luke wilson will ferrel vinc vaughn ellen pompeo todd phillip three friend attempt recaptur glori day open fratern near alma mater
177,The Fisher King,fisher king comedi drama holi grail homeless person loss of lover mental diseas sens of guilt suppress past yuppi cynic fantasi self-discoveri housebreak forgiv gun rampag talk show legend unsoci person run amok jeff bridg robin william merced ruehl amanda plummer terri gilliam two troubl men face terribl destini event past join togeth mission find holi grail thus save
3600,I Still Know What You Did Last Summer,still know last summer horror mysteri thriller competit island radio bahama colleg knife fisherman vacat reveng murder marijuana resort blood slasher storm hook killer jennif love hewitt freddi prinz jr. mekhi phifer brandi norwood danni cannon unfinish busi co juli jame bring murder bahama terror friend karla tyrel vacat ray bronson surviv bloodi attack alongsid juli two summer ago get island time save everyon
2621,Return to Me,return romanc comedi drama transplant love of one life veterinarian woman director david duchovni minni driver carrol o'connor robert loggia bonni hunt took lot cajol get bob duchovni recent widow architect go blind date quirki irish italian eateri smitten instant date sharp wit waitress grace driver everyth seem go great unbeliev truth reveal one could easili break heart good
10358,Zack and Miri Make a Porno,zack miri make porno comedi pornographi love of one life platon love pornograph video best friend sex comedi best friend in love aftercreditssting duringcreditssting seth rogen elizabeth bank jennif schwalbach smith jason mew kevin smith lifelong platon friend zack miri look solv respect cash flow problem make adult film togeth camera roll howev duo begin sens may feel previous thought
10480,Nurse Betty,nurs betti comedi crime thriller independ film nativ american violenc soap opera use car dealer nurs uniform femal bartend tv product heart specialist formosa cafe hollywood tv writer murder duo rené zellweg morgan freeman chris rock greg kinnear neil labut happen person decid life mere state mind betti small town waitress soap opera fan fair oak kansa refus believ love life realli exist life excus live traumat savag event betti enter fugu state allow even encourag keep function kind altern realiti
10313,The Men Who Stare at Goats,men stare goat comedi war vietnam veteran kuwait new age stare contest drug use paranoid fantasi hippi lifestyl georg clooney ewan mcgregor jeff bridg kevin spacey grant heslov report iraq might stori lifetim meet lyn cassadi guy claim former member u armi new earth armi unit employ paranorm power mission
18828,Double Take,doubl take adventur drama action comedi romanc mexico cia fbi train orlando jone eddi griffin garcell beauvai gari grubb georg gallo governor mexican state assassin soon junior execut daryl chase life turn upsid flag huge transfer fund mexican account probabl illeg attack apart rescu cia agent find secretari shot dead wit two cop get kill call cia guy tell grab next train mexico leav
3558,"Girl, Interrupted",girl interrupt drama base on novel suicid attempt puberti biographi borderlin person disord winona ryder angelina joli clea duval brittani murphi jame mangold set chang world late 1960 susanna kaysen prescrib short rest psychiatrist met becom strang unknown journey alic wonderland struggl thin line normal crazi susanna soon realiz hard get commit ultim choos world peopl belong insid difficult world realiti outsid
13476,Win a Date with Tad Hamilton!,win date tad hamilton comedi romanc celebr romant comedi male femal relationship movi star josh duhamel kate bosworth topher grace nathan lane robert luket small town girl win date hollywood star contest date goe better expect love triangl form girl celebr girl best friend
10208,Muppets from Space,muppet space fantasi comedi scienc fiction famili puppet the muppet steve whitmir dave goelz bill barretta frank oz tim hill gonzo breakfast cereal tell descend alien anoth planet attempt extraterrestri communic get kidnap secret govern agenc prompt muppet spring action hard believ gonzo stori first kermit friend soon find epic journey outer space fill plenti intergalact misadventur
24961,The Wiz,wiz adventur famili fantasi music melancholi littl dog base on stage music base on film wizard diana ross michael jackson nipsey russel ted ross sidney lumet thanksgiv dinner bring host famili togeth harlem apart 24 year old schoolteach name dorothi gale diana ross live aunt em theresa merritt uncl henri stanley green extrem introvert aunt em teas never south 125th street refus move life
20697,Ready to Rumble,readi rumbl action comedi drama wrestl sport david arquett scott caan oliv platt rose mcgowan brian robbin two slacker wrestl fan devast oust favorit charact unscrupul promot
20761,Play It to the Bone,play bone comedi drama sport antonio bandera woodi harrelson lolita davidovich tom sizemor ron shelton two age fighter la friend get call vega promot undercard fighter mike tyson bout night sudden unavail want box agre long winner get shot middleweight titl enlist grace cesar current vinni ex girlfriend drive vega
70868,I Don't Know How She Does It,know romanc comedi pregnanc famili vacat widow work mum in-law sarah jessica parker pierc brosnan sarah shahi busi philipp dougla mcgrath comedi center life kate reddi financ execut breadwinn husband two kid
43593,Piranha 3D,piranha 3d comedi horror yacht movi in movi scuba dive piranha spring break man eaten by monster 3d elisabeth shue adam scott jerri o'connel steven r. mcqueen alexandr aja year popul sleepi lake victoria arizona explod 5 000 50 000 resid annual spring break celebr earthquak open underwat chasm releas enorm swarm ancient piranha dormant thousand year tast human flesh year someth worri usual hangov complaint local new type terror cut loos lake victoria
6478,Beyond the Sea,beyond sea drama music music perfectionist rowboat courtship kevin spacey kate bosworth john goodman bob hoskin kevin spacey base life career legendari entertain bobbi darin biopic move back forth childhood adulthood tell tale remark life kevin spacey sing beyond sea recreat bobbi darin vocal style uncanni accuraci
40688,Meet the Deedles,meet deedl anim comedi famili paul walker john ashton denni hopper eric braeden steve boyum two surfer end yellowston park ranger stop former ranger reveng
26672,The Thief and the Cobbler,thief cobbler adventur fantasi anim scienc fiction famili propheci witch princess battl desert troubl product unfinish film vincent price anthoni quayl sean conneri joan sim richard william written among limitless constel celesti heaven depth emerald sea upon everi grain sand vast desert world see outward visibl dream inward invis realiti upon time golden citi center golden citi atop tallest minaret three golden ball ancient prophesi three golden ball ever taken away harmoni would yield discord citi would fall destruct death mystic also foretold citi might save simplest soul smallest simplest thing citi dwelt lowli shoemak known tack cobbler also citi exist thief shall nameless
45881,The Bridge of San Luis Rey,bridg san lui rey romanc drama base on novel bridg peru period drama 18th centuri woman director collaps gabriel byrn f. murray abraham kathi bate robert de niro mari mcguckian bridg san lui rey american author thornton wilder second novel first publish 1927 worldwid acclaim tell stori sever interrel peopl die collaps inca rope fiber suspens bridg peru event lead bridg friar wit tragic accid goe inquir live victim seek sort cosmic answer question die novel pulitz prize 1928
41283,Faster,"faster crime drama action thriller dwayn johnson billi bob thornton maggi grace carla gugino georg tillman, jr. driver dwayn johnson spent last 10 year prison plan reveng murder brother driver free carri dead plan two men stand way billi bob thornton play veteran cop oliv jackson cohen crazi hitman two close trail driver race carri mission mysteri surround brother murder deepen"
4935,Howl's Moving Castle,howl move castl fantasi anim adventur fli witch rain castl scarecrow bodi exchang hatter bakeri demon anim takuya kimura akihiro miwa tatsuya gashûin mitsunori isaki hayao miyazaki sophi shi young woman curs old bodi spite witch chanc break spell lie self indulg yet insecur young wizard companion leg walk home
19908,Zombieland,zombieland comedi horror washington d.c. sister sister relationship post-apocalypt road trip blood splatter parodi surviv zombi violenc surviv horror amus park twinki bodi count zombif dispos of a dead bodi bitten on the arm loner aftercreditssting zombi apocalyps fear of clown jess eisenberg woodi harrelson emma stone abigail breslin ruben fleischer columbus made habit run scare tallahasse fear kick ever live ass world overrun zombi two perfect evolv survivor stare terrifi prospect
10663,The Waterboy,waterboy comedi sport social outcast ridicul lawn mower desert by husband low self esteem black and white to color adam sandler kathi bate fairuza balk henri winkler frank coraci bobbi boucher water boy struggl colleg footbal team coach discov boucher hidden rage make tackl machin whose bone crush power might vault team playoff
1891,The Empire Strikes Back,empir strike back adventur action scienc fiction rebel android asteroid space battl snow storm space coloni spaceship lightsab jedi good vs evil rebellion the forc space opera stormtroop wooki jedi master jedi train droid mark hamil harrison ford carri fisher billi dee william irvin kershner epic saga continu luke skywalk hope defeat evil galact empir learn way jedi age master yoda darth vader determin ever captur luke meanwhil rebel leader princess leia cocki han solo chewbacca droid c 3po r2 d2 thrown various stage captur betray despair
9737,Bad Boys,bad boy action comedi crime thriller miami detect handcuff airport mexican standoff strip club wit protect car crash intern affair gunfight explos brutal foot chase car chase drug lord hangar loos cannon bust refer to skittl black cop badg action hero corrupt cop will smith martin lawrenc téa leoni tchéki karyo michael bay marcus burnett hen peck famili man mike lowri foot loos fanci free ladi man miami policemen 72 hour reclaim consign drug stolen station nose complic matter order get assist sole wit murder pretend
37137,The Naked Gun 2½: The Smell of Fear,nake gun 2½ smell fear comedi crime washington d.c. usa presid spoof the white hous lesli nielsen priscilla presley georg kennedi o.j. simpson david zucker bumbl cop frank drebin foil big boy energi industri intend suppress technolog put busi
9532,Final Destination,final destin horror omen airplan accid corps death near-death experi devon sawa ali larter kerr smith toni todd jame wong teenag terrifi vision friend die plane crash prevent accid death hunt one one
10316,The Ides of March,ide march drama ohio polit dirti trick presidenti campaign endors campaign speech presidenti debat ryan gosl georg clooney philip seymour hoffman paul giamatti georg clooney dirti trick stand soil ambiti young press spokesman ideal cutthroat presidenti campaign victori relat
2787,Pitch Black,pitch black thriller scienc fiction action dark dystopia comet alien life-form surviv eclips flask corp vin diesel radha mitchel cole hauser lewi fitz-gerald david twohi ship crash land remot planet maroon passeng soon learn escap convict riddick thing fear dead creatur lurk shadow wait attack dark planet rapid plung utter black total eclips bodi count rise doom survivor forc turn riddick eeri eye guid dark safeti time run one rule stay light
12658,Someone Like You...,someon like comedi romanc femin cohabit tv show man-woman relat man between two women ashley judd greg kinnear hugh jackman marisa tomei toni goldwyn jane goodal everyth go produc popular daytim talk show hot romanc show dash execut produc ray relationship goe terribl awri jane begin extens studi male anim includ woman roommat eddi jane put studi romant misadventur use pseudonym sex columnist becom sensat
152601,Her,romanc scienc fiction drama artifici intellig comput love loneli transhuman heartbreak near futur singular bittersweet joaquin phoenix scarlett johansson rooney mara ami adam spike jonz distant futur theodor lone writer purchas newli develop oper system design meet user everi need theordor surpris romant relationship develop oper system unconvent love stori blend scienc fiction romanc sweet tale explor natur love way technolog isol connect us
10866,Joy Ride,joy ride mysteri thriller drama colorado friendship stalker poki truck driver cb radio strang steve zahn paul walker leele sobieski jessica bowman john dahl three young peopl road trip colorado new jersey talk trucker cb radio must escap turn psychot killer
227707,The Adventurer: The Curse of the Midas Box,adventur curs mida box fantasi adventur famili london england base on novel key adventur supernatur steampunk aneurin barnard michael sheen lena headey sam neill jonathan newman 17 year old mariah mundi life turn upsid parent vanish younger brother kidnap follow trail clue dark majest princ regent hotel mariah discov hidden realm child steal monster dead secret long lost artifact grant limitless wealth also devast supernatur power fate world famili stake mariah risk everyth unravel curs mida box
21349,Anywhere But Here,anywher drama comedi romanc dream susan sarandon natali portman hart bochner eileen ryan wayn wang adapt mona simpson novel singl mother adel august bad money even wors come make decis straight lace daughter ann success high school student ivi leagu aspir adel decid pack move two midwest bever hill calif pursu dream hollywood success ann grow frustrat mother irrespons impuls way
